Starting ...
cuda
Properties to use:  ['affinity', 'tpsas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9951171875, 'Novelty': 1.0, 'Uniqueness': 0.9950932286555446}
Training Epoch: 0 | iteration: 0/262 | Loss: 1.0754859447479248
Training Epoch: 6 | iteration: 101/262 | Loss: 0.5903534889221191
Training Epoch: 6 | iteration: 102/262 | Loss: 0.5698610544204712
Training Epoch: 6 | iteration: 103/262 | Loss: 0.7008476257324219
Training Epoch: 6 | iteration: 104/262 | Loss: 0.7073414325714111
Training Epoch: 6 | iteration: 105/262 | Loss: 0.5940656661987305
Training Epoch: 6 | iteration: 106/262 | Loss: 0.5820660591125488
Training Epoch: 6 | iteration: 107/262 | Loss: 0.5909110307693481
Training Epoch: 6 | iteration: 108/262 | Loss: 0.6006734371185303
Training Epoch: 6 | iteration: 109/262 | Loss: 0.5789728760719299
Training Epoch: 6 | iteration: 110/262 | Loss: 0.6090416312217712
Training Epoch: 6 | iteration: 111/262 | Loss: 0.657172679901123
Training Epoch: 6 | iteration: 112/262 | Loss: 0.6450111269950867
Training Epoch: 6 | iteration: 113/262 | Loss: 0.5790278911590576
Training Epoch: 6 | iteration: 114/262 | Loss: 0.6837915778160095
Training Epoch: 6 | iteration: 115/262 | Loss: 0.6321344971656799
Training Epoch: 6 | iteration: 116/262 | Loss: 0.6405808329582214
Training Epoch: 6 | iteration: 117/262 | Loss: 0.7034651041030884
Training Epoch: 6 | iteration: 118/262 | Loss: 0.6608802676200867
Training Epoch: 6 | iteration: 119/262 | Loss: 0.6739656329154968
Training Epoch: 6 | iteration: 120/262 | Loss: 0.6479625701904297
Training Epoch: 6 | iteration: 121/262 | Loss: 0.6519632935523987
Training Epoch: 6 | iteration: 122/262 | Loss: 0.5810785293579102
Training Epoch: 6 | iteration: 123/262 | Loss: 0.6703047156333923
Training Epoch: 6 | iteration: 124/262 | Loss: 0.5873861908912659
Training Epoch: 6 | iteration: 125/262 | Loss: 0.6368074417114258
Training Epoch: 6 | iteration: 126/262 | Loss: 0.5935695171356201
Training Epoch: 6 | iteration: 127/262 | Loss: 0.5929170846939087
Training Epoch: 6 | iteration: 128/262 | Loss: 0.6512397527694702
Training Epoch: 6 | iteration: 129/262 | Loss: 0.7307571172714233
Training Epoch: 6 | iteration: 130/262 | Loss: 0.6234316825866699
Training Epoch: 6 | iteration: 131/262 | Loss: 0.5959649682044983
Training Epoch: 6 | iteration: 132/262 | Loss: 0.6495888829231262
Training Epoch: 6 | iteration: 133/262 | Loss: 0.5880008935928345
Training Epoch: 6 | iteration: 134/262 | Loss: 0.5690211653709412
Training Epoch: 6 | iteration: 135/262 | Loss: 0.7178040146827698
Training Epoch: 6 | iteration: 136/262 | Loss: 0.6611315011978149
Training Epoch: 6 | iteration: 137/262 | Loss: 0.5324418544769287
Training Epoch: 6 | iteration: 138/262 | Loss: 0.6180850267410278
Training Epoch: 6 | iteration: 139/262 | Loss: 0.5959267616271973
Training Epoch: 6 | iteration: 140/262 | Loss: 0.5828121304512024
Training Epoch: 6 | iteration: 141/262 | Loss: 0.6108537912368774
Training Epoch: 6 | iteration: 142/262 | Loss: 0.6868419647216797
Training Epoch: 6 | iteration: 143/262 | Loss: 0.5470674633979797
Training Epoch: 6 | iteration: 144/262 | Loss: 0.5697628259658813
Training Epoch: 6 | iteration: 145/262 | Loss: 0.6430953145027161
Training Epoch: 6 | iteration: 146/262 | Loss: 0.7047325968742371
Training Epoch: 6 | iteration: 147/262 | Loss: 0.577838659286499
Training Epoch: 6 | iteration: 148/262 | Loss: 0.5984028577804565
Training Epoch: 6 | iteration: 149/262 | Loss: 0.5968837738037109
Training Epoch: 6 | iteration: 150/262 | Loss: 0.5654251575469971
Training Epoch: 6 | iteration: 151/262 | Loss: 0.670490562915802
Training Epoch: 6 | iteration: 152/262 | Loss: 0.6291484236717224
Training Epoch: 6 | iteration: 153/262 | Loss: 0.6564093828201294
Training Epoch: 6 | iteration: 154/262 | Loss: 0.6055072546005249
Training Epoch: 6 | iteration: 155/262 | Loss: 0.6215556859970093
Training Epoch: 6 | iteration: 156/262 | Loss: 0.5648854970932007
Training Epoch: 6 | iteration: 157/262 | Loss: 0.6377494931221008
Training Epoch: 6 | iteration: 158/262 | Loss: 0.5707045793533325
Training Epoch: 6 | iteration: 159/262 | Loss: 0.6323874592781067
Training Epoch: 6 | iteration: 160/262 | Loss: 0.6701348423957825
Training Epoch: 6 | iteration: 161/262 | Loss: 0.6277586221694946
Training Epoch: 6 | iteration: 162/262 | Loss: 0.7075586318969727
Training Epoch: 6 | iteration: 163/262 | Loss: 0.6363394260406494
Training Epoch: 6 | iteration: 164/262 | Loss: 0.6456782221794128
Training Epoch: 6 | iteration: 165/262 | Loss: 0.6069315671920776
Training Epoch: 6 | iteration: 166/262 | Loss: 0.6380998492240906
Training Epoch: 6 | iteration: 167/262 | Loss: 0.6720922589302063
Training Epoch: 6 | iteration: 168/262 | Loss: 0.5543580651283264
Training Epoch: 6 | iteration: 169/262 | Loss: 0.6616271734237671
Training Epoch: 6 | iteration: 170/262 | Loss: 0.6650714874267578
Training Epoch: 6 | iteration: 171/262 | Loss: 0.6224907636642456
Training Epoch: 6 | iteration: 172/262 | Loss: 0.6519327163696289
Training Epoch: 6 | iteration: 173/262 | Loss: 0.684558093547821
Training Epoch: 6 | iteration: 174/262 | Loss: 0.6365718841552734
Training Epoch: 6 | iteration: 175/262 | Loss: 0.6043572425842285
Training Epoch: 6 | iteration: 176/262 | Loss: 0.637980580329895
Training Epoch: 6 | iteration: 177/262 | Loss: 0.677830696105957
Training Epoch: 6 | iteration: 178/262 | Loss: 0.6357188820838928
Training Epoch: 6 | iteration: 179/262 | Loss: 0.6354179382324219
Training Epoch: 6 | iteration: 180/262 | Loss: 0.7100382447242737
Training Epoch: 6 | iteration: 181/262 | Loss: 0.5886987447738647
Training Epoch: 6 | iteration: 182/262 | Loss: 0.5547569990158081
Training Epoch: 6 | iteration: 183/262 | Loss: 0.6013386845588684
Training Epoch: 6 | iteration: 184/262 | Loss: 0.598706066608429
Training Epoch: 6 | iteration: 185/262 | Loss: 0.688901960849762
Training Epoch: 6 | iteration: 186/262 | Loss: 0.5688410997390747
Training Epoch: 6 | iteration: 187/262 | Loss: 0.6511781811714172
Training Epoch: 6 | iteration: 188/262 | Loss: 0.651526927947998
Training Epoch: 6 | iteration: 189/262 | Loss: 0.633301854133606
Training Epoch: 6 | iteration: 190/262 | Loss: 0.6947697997093201
Training Epoch: 6 | iteration: 191/262 | Loss: 0.5724732875823975
Training Epoch: 6 | iteration: 192/262 | Loss: 0.6163508892059326
Training Epoch: 6 | iteration: 193/262 | Loss: 0.5680562257766724
Training Epoch: 6 | iteration: 194/262 | Loss: 0.6650238633155823
Training Epoch: 6 | iteration: 195/262 | Loss: 0.5789133310317993
Training Epoch: 6 | iteration: 196/262 | Loss: 0.6294282674789429
Training Epoch: 6 | iteration: 197/262 | Loss: 0.5551401376724243
Training Epoch: 6 | iteration: 198/262 | Loss: 0.6906845569610596
Training Epoch: 6 | iteration: 199/262 | Loss: 0.6558096408843994
Training Epoch: 6 | iteration: 200/262 | Loss: 0.6651712656021118
Training Epoch: 6 | iteration: 201/262 | Loss: 0.5762529969215393
Training Epoch: 6 | iteration: 202/262 | Loss: 0.6203550100326538
Training Epoch: 6 | iteration: 203/262 | Loss: 0.6808617115020752
Training Epoch: 6 | iteration: 204/262 | Loss: 0.6714847087860107
Training Epoch: 6 | iteration: 205/262 | Loss: 0.6291593313217163
Training Epoch: 6 | iteration: 206/262 | Loss: 0.7119044065475464
Training Epoch: 6 | iteration: 207/262 | Loss: 0.641984224319458
Training Epoch: 6 | iteration: 208/262 | Loss: 0.5672547817230225
Training Epoch: 6 | iteration: 209/262 | Loss: 0.5791940093040466
Training Epoch: 6 | iteration: 210/262 | Loss: 0.6443502902984619
Training Epoch: 6 | iteration: 211/262 | Loss: 0.6092616319656372
Training Epoch: 6 | iteration: 212/262 | Loss: 0.6378604173660278
Training Epoch: 6 | iteration: 213/262 | Loss: 0.6304755210876465
Training Epoch: 6 | iteration: 214/262 | Loss: 0.5592019557952881
Training Epoch: 6 | iteration: 215/262 | Loss: 0.6796354055404663
Training Epoch: 6 | iteration: 216/262 | Loss: 0.6516215205192566
Training Epoch: 6 | iteration: 217/262 | Loss: 0.5791983008384705
Training Epoch: 6 | iteration: 218/262 | Loss: 0.5941375494003296
Training Epoch: 6 | iteration: 219/262 | Loss: 0.6750476360321045
Training Epoch: 6 | iteration: 220/262 | Loss: 0.6116161346435547
Training Epoch: 6 | iteration: 221/262 | Loss: 0.6151939630508423
Training Epoch: 6 | iteration: 222/262 | Loss: 0.6782503724098206
Training Epoch: 6 | iteration: 223/262 | Loss: 0.6150806546211243
Training Epoch: 6 | iteration: 224/262 | Loss: 0.6465532779693604
Training Epoch: 6 | iteration: 225/262 | Loss: 0.6100703477859497
Training Epoch: 6 | iteration: 226/262 | Loss: 0.6726983785629272
Training Epoch: 6 | iteration: 227/262 | Loss: 0.5760855674743652
Training Epoch: 6 | iteration: 228/262 | Loss: 0.6361231207847595
Training Epoch: 6 | iteration: 229/262 | Loss: 0.6444976329803467
Training Epoch: 6 | iteration: 230/262 | Loss: 0.6085542440414429
Training Epoch: 6 | iteration: 231/262 | Loss: 0.6753288507461548
Training Epoch: 6 | iteration: 232/262 | Loss: 0.5726620554924011
Training Epoch: 6 | iteration: 233/262 | Loss: 0.5887820720672607
Training Epoch: 6 | iteration: 234/262 | Loss: 0.7358107566833496
Training Epoch: 6 | iteration: 235/262 | Loss: 0.6733245253562927
Training Epoch: 6 | iteration: 236/262 | Loss: 0.5916715860366821
Training Epoch: 6 | iteration: 237/262 | Loss: 0.591171145439148
Training Epoch: 6 | iteration: 238/262 | Loss: 0.5894653797149658
Training Epoch: 6 | iteration: 239/262 | Loss: 0.597082257270813
Training Epoch: 6 | iteration: 240/262 | Loss: 0.6892675161361694
Training Epoch: 6 | iteration: 241/262 | Loss: 0.553842306137085
Training Epoch: 6 | iteration: 242/262 | Loss: 0.6341723799705505
Training Epoch: 6 | iteration: 243/262 | Loss: 0.5968459844589233
Training Epoch: 6 | iteration: 244/262 | Loss: 0.6673394441604614
Training Epoch: 6 | iteration: 245/262 | Loss: 0.5906766653060913
Training Epoch: 6 | iteration: 246/262 | Loss: 0.6688731908798218
Training Epoch: 6 | iteration: 247/262 | Loss: 0.6590979099273682
Training Epoch: 6 | iteration: 248/262 | Loss: 0.7186964750289917
Training Epoch: 6 | iteration: 249/262 | Loss: 0.6660021543502808
Training Epoch: 6 | iteration: 250/262 | Loss: 0.6352323293685913
Training Epoch: 6 | iteration: 251/262 | Loss: 0.6160932779312134
Training Epoch: 6 | iteration: 252/262 | Loss: 0.6230531930923462
Training Epoch: 6 | iteration: 253/262 | Loss: 0.6090660095214844
Training Epoch: 6 | iteration: 254/262 | Loss: 0.6065760254859924
Training Epoch: 6 | iteration: 255/262 | Loss: 0.6332152485847473
Training Epoch: 6 | iteration: 256/262 | Loss: 0.6538266539573669
Training Epoch: 6 | iteration: 257/262 | Loss: 0.6144102811813354
Training Epoch: 6 | iteration: 258/262 | Loss: 0.7511945962905884
Training Epoch: 6 | iteration: 259/262 | Loss: 0.5697345733642578
Training Epoch: 6 | iteration: 260/262 | Loss: 0.7025081515312195
Training Epoch: 6 | iteration: 261/262 | Loss: 0.5962260365486145
Validating Epoch: 6 | iteration: 0/66 | Loss: 0.5791763067245483
Validating Epoch: 6 | iteration: 1/66 | Loss: 0.6917146444320679
Validating Epoch: 6 | iteration: 2/66 | Loss: 0.611226499080658
Validating Epoch: 6 | iteration: 3/66 | Loss: 0.5941904783248901
Validating Epoch: 6 | iteration: 4/66 | Loss: 0.5896528363227844
Validating Epoch: 6 | iteration: 5/66 | Loss: 0.6204489469528198
Validating Epoch: 6 | iteration: 6/66 | Loss: 0.6384638547897339
Validating Epoch: 6 | iteration: 7/66 | Loss: 0.6488017439842224
Validating Epoch: 6 | iteration: 8/66 | Loss: 0.6643618941307068
Validating Epoch: 6 | iteration: 9/66 | Loss: 0.7104654908180237
Validating Epoch: 6 | iteration: 10/66 | Loss: 0.6139786243438721
Validating Epoch: 6 | iteration: 11/66 | Loss: 0.6322792172431946
Validating Epoch: 6 | iteration: 12/66 | Loss: 0.6086522936820984
Validating Epoch: 6 | iteration: 13/66 | Loss: 0.6945837736129761
Validating Epoch: 6 | iteration: 14/66 | Loss: 0.6593818664550781
Validating Epoch: 6 | iteration: 15/66 | Loss: 0.643478512763977
Validating Epoch: 6 | iteration: 16/66 | Loss: 0.6393355131149292
Validating Epoch: 6 | iteration: 17/66 | Loss: 0.6200771331787109
Validating Epoch: 6 | iteration: 18/66 | Loss: 0.6104775667190552
Validating Epoch: 6 | iteration: 19/66 | Loss: 0.6398177742958069
Validating Epoch: 6 | iteration: 20/66 | Loss: 0.7510426044464111
Validating Epoch: 6 | iteration: 21/66 | Loss: 0.635672926902771
Validating Epoch: 6 | iteration: 22/66 | Loss: 0.6759678721427917
Validating Epoch: 6 | iteration: 23/66 | Loss: 0.7103618383407593
Validating Epoch: 6 | iteration: 24/66 | Loss: 0.6917556524276733
Validating Epoch: 6 | iteration: 25/66 | Loss: 0.6527075171470642
Validating Epoch: 6 | iteration: 26/66 | Loss: 0.7112517356872559
Validating Epoch: 6 | iteration: 27/66 | Loss: 0.6478257179260254
Validating Epoch: 6 | iteration: 28/66 | Loss: 0.5661683082580566
Validating Epoch: 6 | iteration: 29/66 | Loss: 0.6627494692802429
Validating Epoch: 6 | iteration: 30/66 | Loss: 0.6398195624351501
Validating Epoch: 6 | iteration: 31/66 | Loss: 0.5864571928977966
Validating Epoch: 6 | iteration: 32/66 | Loss: 0.5785521268844604
Validating Epoch: 6 | iteration: 33/66 | Loss: 0.7551721334457397
Validating Epoch: 6 | iteration: 34/66 | Loss: 0.6253552436828613
Validating Epoch: 6 | iteration: 35/66 | Loss: 0.6400827169418335
Validating Epoch: 6 | iteration: 36/66 | Loss: 0.5999729633331299
Validating Epoch: 6 | iteration: 37/66 | Loss: 0.6508730053901672
Validating Epoch: 6 | iteration: 38/66 | Loss: 0.6081191897392273
Validating Epoch: 6 | iteration: 39/66 | Loss: 0.642402708530426
Validating Epoch: 6 | iteration: 40/66 | Loss: 0.6902951002120972
Validating Epoch: 6 | iteration: 41/66 | Loss: 0.6379303336143494
Validating Epoch: 6 | iteration: 42/66 | Loss: 0.6929131746292114
Validating Epoch: 6 | iteration: 43/66 | Loss: 0.6684583425521851
Validating Epoch: 6 | iteration: 44/66 | Loss: 0.6081265807151794
Validating Epoch: 6 | iteration: 45/66 | Loss: 0.6530753374099731
Validating Epoch: 6 | iteration: 46/66 | Loss: 0.6002980470657349
Validating Epoch: 6 | iteration: 47/66 | Loss: 0.61896812915802
Validating Epoch: 6 | iteration: 48/66 | Loss: 0.6360121965408325
Validating Epoch: 6 | iteration: 49/66 | Loss: 0.6505129933357239
Validating Epoch: 6 | iteration: 50/66 | Loss: 0.5942751169204712
Validating Epoch: 6 | iteration: 51/66 | Loss: 0.6249246597290039
Validating Epoch: 6 | iteration: 52/66 | Loss: 0.5512864589691162
Validating Epoch: 6 | iteration: 53/66 | Loss: 0.6277999877929688
Validating Epoch: 6 | iteration: 54/66 | Loss: 0.7431936860084534
Validating Epoch: 6 | iteration: 55/66 | Loss: 0.6037741899490356
Validating Epoch: 6 | iteration: 56/66 | Loss: 0.585380494594574
Validating Epoch: 6 | iteration: 57/66 | Loss: 0.6078741550445557
Validating Epoch: 6 | iteration: 58/66 | Loss: 0.665060818195343
Validating Epoch: 6 | iteration: 59/66 | Loss: 0.5989052057266235
Validating Epoch: 6 | iteration: 60/66 | Loss: 0.6661982536315918
Validating Epoch: 6 | iteration: 61/66 | Loss: 0.7146947383880615
Validating Epoch: 6 | iteration: 62/66 | Loss: 0.6171320080757141
Validating Epoch: 6 | iteration: 63/66 | Loss: 0.6427704095840454
Validating Epoch: 6 | iteration: 64/66 | Loss: 0.6237605810165405
Validating Epoch: 6 | iteration: 65/66 | Loss: 0.6174963712692261
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.97265625, 'Novelty': 1.0, 'Uniqueness': 0.9899598393574297}
Training Epoch: 7 | iteration: 0/262 | Loss: 0.609237551689148
Training Epoch: 7 | iteration: 1/262 | Loss: 0.6482914686203003
Training Epoch: 7 | iteration: 2/262 | Loss: 0.5353280305862427
Training Epoch: 7 | iteration: 3/262 | Loss: 0.6409910917282104
Training Epoch: 7 | iteration: 4/262 | Loss: 0.5877559185028076
Training Epoch: 7 | iteration: 5/262 | Loss: 0.5747382640838623
Training Epoch: 7 | iteration: 6/262 | Loss: 0.5377264022827148
Training Epoch: 7 | iteration: 7/262 | Loss: 0.5592278242111206
Training Epoch: 7 | iteration: 8/262 | Loss: 0.6434826850891113
Training Epoch: 7 | iteration: 9/262 | Loss: 0.5311952829360962
Training Epoch: 7 | iteration: 10/262 | Loss: 0.6363449096679688
Training Epoch: 7 | iteration: 11/262 | Loss: 0.6050792932510376
Training Epoch: 7 | iteration: 12/262 | Loss: 0.599415123462677
Training Epoch: 7 | iteration: 13/262 | Loss: 0.5805628299713135
Training Epoch: 7 | iteration: 14/262 | Loss: 0.5977097749710083
Training Epoch: 7 | iteration: 15/262 | Loss: 0.5898705720901489
Training Epoch: 7 | iteration: 16/262 | Loss: 0.5496252775192261
Training Epoch: 7 | iteration: 17/262 | Loss: 0.6550248861312866
Training Epoch: 7 | iteration: 18/262 | Loss: 0.6095596551895142
Training Epoch: 7 | iteration: 19/262 | Loss: 0.6048518419265747
Training Epoch: 7 | iteration: 20/262 | Loss: 0.5797264575958252
Training Epoch: 7 | iteration: 21/262 | Loss: 0.6220575571060181
Training Epoch: 7 | iteration: 22/262 | Loss: 0.6158689260482788
Training Epoch: 7 | iteration: 23/262 | Loss: 0.5955029726028442
Training Epoch: 7 | iteration: 24/262 | Loss: 0.6832212209701538
Training Epoch: 7 | iteration: 25/262 | Loss: 0.6360335350036621
Training Epoch: 7 | iteration: 26/262 | Loss: 0.5920823812484741
Training Epoch: 7 | iteration: 27/262 | Loss: 0.5606511831283569
Training Epoch: 7 | iteration: 28/262 | Loss: 0.6339664459228516
Training Epoch: 7 | iteration: 29/262 | Loss: 0.6019147634506226
Training Epoch: 7 | iteration: 30/262 | Loss: 0.6156031489372253
Training Epoch: 7 | iteration: 31/262 | Loss: 0.6188269853591919
Training Epoch: 7 | iteration: 32/262 | Loss: 0.5773512125015259
Training Epoch: 7 | iteration: 33/262 | Loss: 0.6047776937484741
Training Epoch: 7 | iteration: 34/262 | Loss: 0.6413373947143555
Training Epoch: 7 | iteration: 35/262 | Loss: 0.6246373057365417
Training Epoch: 7 | iteration: 36/262 | Loss: 0.663862407207489
Training Epoch: 7 | iteration: 37/262 | Loss: 0.6472101211547852
Training Epoch: 7 | iteration: 38/262 | Loss: 0.607921838760376
Training Epoch: 7 | iteration: 39/262 | Loss: 0.6169986724853516
Training Epoch: 7 | iteration: 40/262 | Loss: 0.6171382665634155
Training Epoch: 7 | iteration: 41/262 | Loss: 0.6108775734901428
Training Epoch: 7 | iteration: 42/262 | Loss: 0.6511807441711426
Training Epoch: 7 | iteration: 43/262 | Loss: 0.6016068458557129
Training Epoch: 7 | iteration: 44/262 | Loss: 0.675148606300354
Training Epoch: 7 | iteration: 45/262 | Loss: 0.6275537014007568
Training Epoch: 7 | iteration: 46/262 | Loss: 0.5736442804336548
Training Epoch: 7 | iteration: 47/262 | Loss: 0.5802711248397827
Training Epoch: 7 | iteration: 48/262 | Loss: 0.5753912925720215
Training Epoch: 7 | iteration: 49/262 | Loss: 0.6286624670028687
Training Epoch: 7 | iteration: 50/262 | Loss: 0.5898019075393677
Training Epoch: 7 | iteration: 51/262 | Loss: 0.6088815927505493
Training Epoch: 7 | iteration: 52/262 | Loss: 0.589576244354248
Training Epoch: 7 | iteration: 53/262 | Loss: 0.6106001138687134
Training Epoch: 7 | iteration: 54/262 | Loss: 0.6403318643569946
Training Epoch: 7 | iteration: 55/262 | Loss: 0.5760366916656494
Training Epoch: 7 | iteration: 56/262 | Loss: 0.5730950832366943
Training Epoch: 7 | iteration: 57/262 | Loss: 0.5593563318252563
Training Epoch: 7 | iteration: 58/262 | Loss: 0.6252808570861816
Training Epoch: 7 | iteration: 59/262 | Loss: 0.6096580028533936
Training Epoch: 7 | iteration: 60/262 | Loss: 0.5354557037353516
Training Epoch: 7 | iteration: 61/262 | Loss: 0.6478190422058105
Training Epoch: 7 | iteration: 62/262 | Loss: 0.612877607345581
Training Epoch: 7 | iteration: 63/262 | Loss: 0.6210455894470215
Training Epoch: 7 | iteration: 64/262 | Loss: 0.6130648851394653
Training Epoch: 7 | iteration: 65/262 | Loss: 0.6351848840713501
Training Epoch: 7 | iteration: 66/262 | Loss: 0.5738168358802795
Training Epoch: 7 | iteration: 67/262 | Loss: 0.5954852104187012
Training Epoch: 7 | iteration: 68/262 | Loss: 0.635276198387146
Training Epoch: 7 | iteration: 69/262 | Loss: 0.6270513534545898
Training Epoch: 7 | iteration: 70/262 | Loss: 0.566312313079834
Training Epoch: 7 | iteration: 71/262 | Loss: 0.5088940858840942
Training Epoch: 7 | iteration: 72/262 | Loss: 0.580494225025177
Training Epoch: 7 | iteration: 73/262 | Loss: 0.590872585773468
Training Epoch: 7 | iteration: 74/262 | Loss: 0.5896575450897217
Training Epoch: 7 | iteration: 75/262 | Loss: 0.6196553707122803
Training Epoch: 7 | iteration: 76/262 | Loss: 0.6305811405181885
Training Epoch: 7 | iteration: 77/262 | Loss: 0.7041405439376831
Training Epoch: 7 | iteration: 78/262 | Loss: 0.5882188081741333
Training Epoch: 7 | iteration: 79/262 | Loss: 0.6379526853561401
Training Epoch: 7 | iteration: 80/262 | Loss: 0.6232597827911377
Training Epoch: 7 | iteration: 81/262 | Loss: 0.5888383388519287
Training Epoch: 7 | iteration: 82/262 | Loss: 0.5930464267730713
Training Epoch: 7 | iteration: 83/262 | Loss: 0.56467205286026
Training Epoch: 7 | iteration: 84/262 | Loss: 0.6480004787445068
Training Epoch: 7 | iteration: 85/262 | Loss: 0.5904960036277771
Training Epoch: 7 | iteration: 86/262 | Loss: 0.6652428507804871
